diff_id,language,anchor,synonym,disjoint,kind,bleu_syn,bleu_dis,bleu_delta,rougeL_syn,rougeL_dis,rougeL_delta,chrf_syn,chrf_dis,chrf_delta,meteor_syn,meteor_dis,meteor_delta,bertscore_syn,bertscore_dis,bertscore_delta,entail_syn,entail_dis,entail_delta,signed_syn,signed_dis,signed_delta
234,go,error,exception,warning,diagnostic,0.7348889200874659,0.7348889200874659,0.0,0.9230769230769231,0.9230769230769231,0.0,0.9046321315963052,0.896104145014202,0.008527986582103186,0.9054545454545455,0.9054545454545455,0.0,0.9909732341766357,0.9922274351119995,-0.0012542009353637695,0.9143932461738586,0.07823759317398071,0.8361556529998779,0.908265636768192,0.07677428831811994,0.8314913484500721
296,go,error,exception,warning,diagnostic,0.8408964152537145,0.8408964152537145,0.0,0.875,0.875,0.0,0.839545063599298,0.8448818250304266,-0.0053367614311286005,0.8737244897959183,0.8737244897959183,0.0,0.9775707721710205,0.9733178615570068,0.004252910614013672,0.9955021739006042,0.979804515838623,0.0156976580619812,0.9941114586545154,0.9756844467483461,0.018427011906169355
431,go,errors,exceptions,warnings,diagnostic,0.7598356856515927,0.7598356856515927,0.0,0.8333333333333334,0.8333333333333334,0.0,0.8181388592744728,0.7955407832534018,0.022598076021071,0.8300000000000002,0.8300000000000002,0.0,0.9846558570861816,0.9856003522872925,-0.0009444952011108398,0.9621894359588623,0.33594539761543274,0.6262440383434296,0.9593414003029466,0.3000335246324539,0.6593078756704926
437,go,tests,checks,configs,infrastructure,0.8931539818068699,0.8931539818068699,0.0,0.9090909090909091,0.9090909090909091,0.0,0.9114255331724971,0.904006777850864,0.007418755321633053,0.8993827160493828,0.8993827160493828,0.0,0.9886057376861572,0.9814724326133728,0.007133305072784424,0.9822331666946411,0.08315547555685043,0.8990776911377907,0.9769865307025611,-0.45695898681879044,1.4339455175213516
470,go,error,exception,warning,diagnostic,0.9095930632220219,0.9095930632220219,0.0,0.9655172413793104,0.9655172413793104,0.0,0.9470873568007666,0.9424814039911442,0.004605952809622393,0.9640897511267882,0.9640897511267882,0.0,0.9949721097946167,0.9964040517807007,-0.0014319419860839844,0.9100251197814941,0.9007692337036133,0.00925588607788086,0.900519510731101,0.891973334364593,0.008546176366508007
513,go,function,method,variable,close_entity,0.9373341827832588,0.9373341827832588,0.0,0.9714285714285714,0.9714285714285714,0.0,0.9437730456937069,0.940668134769794,0.0031049109239128514,0.970480203100524,0.970480203100524,0.0,0.9986497163772583,0.9966306686401367,0.002019047737121582,0.9348757266998291,0.7884289622306824,0.14644676446914673,0.9283487261272967,0.7659413702785969,0.1624073558486998
513,go,error,exception,warning,diagnostic,0.929923845210929,0.929923845210929,0.0,0.9714285714285714,0.9714285714285714,0.0,0.9591956113486789,0.9556711603301367,0.003524451018542263,0.970480203100524,0.970480203100524,0.0,0.9968475103378296,0.9961917400360107,0.0006557703018188477,0.7773813009262085,0.7127751111984253,0.0646061897277832,0.7665499029681087,0.7053773570805788,0.06117254588752985
515,go,log,trace,output,infrastructure,0.9061874434879649,0.9061874434879649,0.0,0.9642857142857143,0.9642857142857143,0.0,0.9588526456740222,0.958658731938876,0.00019391373514621169,0.9627438088976551,0.9627438088976551,0.0,0.9935896396636963,0.9950434565544128,-0.0014538168907165527,0.8189935088157654,0.6649699807167053,0.15402352809906006,0.8128780564293265,0.5381819754838943,0.2746960809454322
571,go,error,exception,warning,diagnostic,0.9210589320522861,0.9210589320522861,0.0,0.9473684210526315,0.9473684210526315,0.0,0.9215929500760659,0.9183224873320099,0.0032704627440559575,0.9467186484730344,0.9467186484730344,0.0,0.9922917485237122,0.9948744177818298,-0.0025826692581176758,0.9637302756309509,0.8564304709434509,0.1072998046875,0.9612579152453691,0.7939872667193413,0.1672706485260278
597,go,tests,checks,configs,infrastructure,0.537284965911771,0.537284965911771,0.0,0.8333333333333334,0.8333333333333334,0.0,0.7287449775172115,0.7168376392950448,0.011907338222166608,0.8066666666666668,0.8066666666666668,0.0,0.9800840020179749,0.9574886560440063,0.022595345973968506,0.9919193983078003,0.09331215173006058,0.8986072465777397,0.9904023355338722,-0.5565249249339104,1.5469272604677826
729,go,comments,notes,commands,infrastructure,0.7611606003349888,0.7611606003349888,0.0,0.9230769230769231,0.9230769230769231,0.0,0.8678569009432561,0.9151241076883924,-0.04726720674513629,0.920940170940171,0.920940170940171,0.0,0.9870156049728394,0.9808410406112671,0.006174564361572266,0.9899178147315979,0.6189591288566589,0.37095868587493896,0.9890206731506623,0.4973561391234398,0.49166453402722254
854,go,parameters,arguments,constants,close_entity,0.9318384811154838,0.9318384811154838,0.0,0.9714285714285714,0.9714285714285714,0.0,0.9413388642202771,0.9365877818808896,0.00475108233938748,0.970480203100524,0.970480203100524,0.0,0.9975894689559937,0.9957700967788696,0.0018193721771240234,0.876928448677063,0.01462202612310648,0.8623064225539565,0.8521017581224442,-0.014946174807846546,0.8670479329302907
857,go,logs,traces,outputs,infrastructure,0.8492326635760686,0.8492326635760686,0.0,0.9444444444444444,0.9444444444444444,0.0,0.9394116183603773,0.9391532320301725,0.0002583863302048073,0.943675509419454,0.943675509419454,0.0,0.9909281730651855,0.993155300617218,-0.0022271275520324707,0.7128224968910217,0.31384149193763733,0.3989810049533844,0.5720928758382797,-0.2541971504688263,0.826290026307106
874,go,arguments,parameters,keywords,close_entity,0.7071067811865478,0.7071067811865478,0.0,0.9,0.9,0.0,0.8057450183714937,0.7960563505658727,0.009688667805621054,0.8950617283950617,0.8950617283950617,0.0,0.9948612451553345,0.9874668717384338,0.007394373416900635,0.936520516872406,0.04456494748592377,0.8919555693864822,0.8960647135972977,-0.8159642368555069,1.7120289504528046
896,go,log,trace,output,infrastructure,0.8091067115702206,0.8091067115702206,0.0,0.8571428571428571,0.8571428571428571,0.0,0.8776792293037043,0.8768621361154442,0.0008170931882601762,0.8551587301587302,0.8551587301587302,0.0,0.9660103917121887,0.9476750493049622,0.018335342407226562,0.8091796040534973,0.7946285009384155,0.014551103115081787,0.6991649568080902,0.7118884176015854,-0.012723460793495178
901,go,functions,methods,variables,close_entity,0.7598356856515927,0.7598356856515927,0.0,0.8333333333333334,0.8333333333333334,0.0,0.737516934636818,0.7232454943500306,0.014271440286787396,0.8300000000000002,0.8300000000000002,0.0,0.9851373434066772,0.9751175045967102,0.010019838809967041,0.8977083563804626,0.077752985060215,0.8199553713202477,0.8701906260102987,-0.6779523715376854,1.5481429975479841
901,go,test,check,config,infrastructure,0.3799178428257963,0.3799178428257963,0.0,0.8333333333333334,0.8333333333333334,0.0,0.7899834842151191,0.7801968559414592,0.009786628273659947,0.8066666666666668,0.8066666666666668,0.0,0.9804495573043823,0.9687225222587585,0.01172703504562378,0.9814048409461975,0.15064668655395508,0.8307581543922424,0.9800444138236344,-0.4896541237831116,1.469698537606746
912,go,error,exception,warning,diagnostic,0.4272870063962342,0.4272870063962342,0.0,0.8000000000000002,0.8000000000000002,0.0,0.7753438766143549,0.7536035150716376,0.0217403615427173,0.7500000000000001,0.7500000000000001,0.0,0.9593120813369751,0.9728977680206299,-0.013585686683654785,0.9927765130996704,0.8591232895851135,0.13365322351455688,0.9913607250200585,0.8509093569591641,0.1404513680608943
914,go,error,exception,warning,diagnostic,0.4272870063962342,0.4272870063962342,0.0,0.8000000000000002,0.8000000000000002,0.0,0.7332088049055084,0.7067398856638392,0.026468919241669275,0.7500000000000001,0.7500000000000001,0.0,0.9726601839065552,0.9750651717185974,-0.0024049878120422363,0.9962742328643799,0.9787794947624207,0.01749473810195923,0.9959071831544861,0.9783949787670281,0.01751220438745804
978,go,function,method,variable,close_entity,0.3799178428257963,0.3799178428257963,0.0,0.8333333333333334,0.8333333333333334,0.0,0.7007379220885669,0.6925297179803822,0.00820820410818468,0.8066666666666668,0.8066666666666668,0.0,0.9883890151977539,0.9774863719940186,0.010902643203735352,0.9842509031295776,0.5515316724777222,0.43271923065185547,0.9814423595089465,0.24278995394706726,0.7386524055618793
1029,go,comment,note,command,infrastructure,0.4272870063962342,0.4272870063962342,0.0,0.8000000000000002,0.8000000000000002,0.0,0.5216467536170254,0.6994176618015628,-0.17777090818453745,0.7500000000000001,0.7500000000000001,0.0,0.9664259552955627,0.9590529799461365,0.0073729753494262695,0.9934559464454651,0.5394650101661682,0.4539909362792969,0.9929201382910833,0.23760277032852173,0.7553173679625615
1032,go,tests,checks,configs,infrastructure,0.7847574847738749,0.7847574847738749,0.0,0.92,0.92,0.0,0.8886692564378109,0.882906165211624,0.0057630912261869005,0.9117125110913931,0.9117125110913931,0.0,0.9912548065185547,0.9844987988471985,0.006756007671356201,0.9193091988563538,0.9211589694023132,-0.0018497705459594727,0.9181086085736752,0.9198781158775091,-0.0017695073038339615
1035,go,function,method,variable,close_entity,0.5503212081491042,0.5503212081491042,0.0,0.6666666666666666,0.6666666666666666,0.0,0.4729838019335702,0.45023701788407683,0.022746784049493374,0.625,0.625,0.0,0.9690583944320679,0.9619112014770508,0.00714719295501709,0.9767979383468628,0.3341737985610962,0.6426241397857666,0.9746640902012587,-0.10828131437301636,1.082945404574275
1036,go,error,exception,warning,diagnostic,0.3466806371753173,0.3466806371753173,0.0,0.6666666666666666,0.6666666666666666,0.0,0.47739685683291005,0.4175167559741635,0.059880100858746566,0.3333333333333333,0.3333333333333333,0.0,0.9649560451507568,0.9620730876922607,0.0028829574584960938,0.9755257964134216,0.8359835743904114,0.13954222202301025,0.9697182825766504,0.8241112139075994,0.14560706866905093
1046,go,error,exception,warning,diagnostic,0.8751704261509157,0.8751704261509157,0.0,0.9318181818181818,0.9318181818181818,0.0,0.9020239823879082,0.8932139130507692,0.008810069337138904,0.9329302091206854,0.9329302091206854,0.0,0.9915791749954224,0.9941966533660889,-0.002617478370666504,0.6795066595077515,0.6828930974006653,-0.0033864378929138184,0.43864065408706665,0.4750298261642456,-0.036389172077178955
1070,go,test,check,config,infrastructure,0.3466806371753173,0.3466806371753173,0.0,0.6666666666666666,0.6666666666666666,0.0,0.5337907716979466,0.5172578515113936,0.016532920186553057,0.3333333333333333,0.3333333333333333,0.0,0.9381327629089355,0.9062296152114868,0.03190314769744873,0.9967684745788574,0.127335324883461,0.8694331496953964,0.996384941478027,-0.6907972544431686,1.6871821959211957
1094,go,error,exception,warning,diagnostic,0.8787419089273847,0.8787419089273847,0.0,0.9545454545454546,0.9545454545454546,0.0,0.9332137279488742,0.9273484198404108,0.0058653081084634184,0.9541331684188827,0.9541331684188827,0.0,0.9911101460456848,0.9904748797416687,0.0006352663040161133,0.980453372001648,0.5343461036682129,0.44610726833343506,0.9793035241309553,0.47340961918234825,0.5058939049486071
1120,go,error,exception,warning,diagnostic,0.7825422900366438,0.7825422900366438,0.0,0.8888888888888888,0.8888888888888888,0.0,0.8059642828031646,0.7875283867580579,0.018435896045106648,0.8819444444444444,0.8819444444444444,0.0,0.9880915880203247,0.9834010601043701,0.00469052791595459,0.9499096274375916,0.7025336623191833,0.2473759651184082,0.9093720652163029,0.6944776689633727,0.21489439625293016
1166,go,errors,exceptions,warnings,diagnostic,0.9127592114472296,0.9127592114472296,0.0,0.9666666666666667,0.9666666666666667,0.0,0.9503991022901593,0.9460905803616317,0.004308521928527598,0.966508125247721,0.966508125247721,0.0,0.9963322281837463,0.9971325397491455,-0.0008003115653991699,0.8597738742828369,0.25333237648010254,0.6064414978027344,0.858526941970922,0.25237041601212695,0.6061565259587951
1268,go,error,exception,warning,diagnostic,0.8867047947918719,0.8867047947918719,0.0,0.9523809523809523,0.9523809523809523,0.0,0.924758093107267,0.918114641684694,0.0066434514225729435,0.9519047619047619,0.9519047619047619,0.0,0.9954810738563538,0.9951049089431763,0.00037616491317749023,0.9393468499183655,0.6464853286743164,0.2928615212440491,0.9351438917219639,0.6124608628451824,0.32268302887678146
1268,go,errors,exceptions,warnings,diagnostic,0.8725129388059685,0.8725129388059685,0.0,0.9523809523809523,0.9523809523809523,0.0,0.924758093107267,0.918114641684694,0.0066434514225729435,0.9519047619047619,0.9519047619047619,0.0,0.9943358898162842,0.9937835931777954,0.0005522966384887695,0.9093617796897888,0.5162769556045532,0.3930848240852356,0.8957768380641937,0.4631143622100353,0.4326624758541584
1268,go,log,trace,output,infrastructure,0.9132027013286006,0.9132027013286006,0.0,0.9523809523809523,0.9523809523809523,0.0,0.9428770735240988,0.9426016547858995,0.0002754187381992512,0.9519047619047619,0.9519047619047619,0.0,0.9938299059867859,0.9952568411827087,-0.0014269351959228516,0.056878432631492615,0.2386718988418579,-0.1817934662103653,-0.7991805821657181,-0.3837210536003113,-0.4154595285654068
1275,go,error,exception,warning,diagnostic,0.957414465780703,0.957414465780703,0.0,0.9791666666666666,0.9791666666666666,0.0,0.9696223280655283,0.9670160761455945,0.0026062519199337997,0.9791289422061265,0.9791289422061265,0.0,0.9985992908477783,0.9987188577651978,-0.0001195669174194336,0.9620316624641418,0.8341987729072571,0.12783288955688477,0.9589836150407791,0.7816184423863888,0.17736517265439034
1291,go,log,trace,output,infrastructure,0.7598356856515927,0.7598356856515927,0.0,0.8333333333333334,0.8333333333333334,0.0,0.8681542586466248,0.8673090089888376,0.000845249657787206,0.8300000000000002,0.8300000000000002,0.0,0.9778158664703369,0.9706586003303528,0.007157266139984131,0.38490763306617737,0.09313257783651352,0.29177505522966385,-0.05415317416191101,-0.7857491746544838,0.7315960004925728
1405,go,bug,issue,feature,diagnostic,0.5946035575013604,0.5946035575013604,0.0,0.75,0.75,0.0,0.6926008511616731,0.6680674981297323,0.02453335303194082,0.7361111111111112,0.7361111111111112,0.0,0.9565616846084595,0.961671769618988,-0.0051100850105285645,0.9904389381408691,0.005179222673177719,0.9852597154676914,0.989735190058127,-0.9710308350622654,1.9607660251203924
1587,go,method,function,attribute,close_entity,0.7016879391277372,0.7016879391277372,0.0,0.8888888888888888,0.8888888888888888,0.0,0.7709068070536237,0.7710774020026798,-0.00017059494905613537,0.8412698412698414,0.8412698412698414,0.0,0.9896846413612366,0.9755885004997253,0.01409614086151123,0.9760499000549316,0.8297795057296753,0.14627039432525635,0.9642913704738021,0.7328532338142395,0.2314381366595626
1588,go,method,function,attribute,close_entity,0.5503212081491042,0.5503212081491042,0.0,0.6666666666666666,0.6666666666666666,0.0,0.6108787744159461,0.6033140728822969,0.007564701533649187,0.625,0.625,0.0,0.9635269641876221,0.938712477684021,0.024814486503601074,0.9732657670974731,0.6495395302772522,0.32372623682022095,0.9683886296115816,0.48047468066215515,0.4879139489494264
1630,go,input,entry,output,directional,0.8843865924896839,0.8843865924896839,0.0,0.9500000000000001,0.9500000000000001,0.0,0.9452750006579184,0.9641386247934832,-0.01886362413556486,0.943675509419454,0.943675509419454,0.0,0.9929472804069519,0.9965784549713135,-0.0036311745643615723,0.9428125619888306,0.06286071985960007,0.8799518421292305,0.9404490774031729,-0.7140628173947334,1.6545118947979063
1670,go,bug,issue,feature,diagnostic,0.537284965911771,0.537284965911771,0.0,0.8333333333333334,0.8333333333333334,0.0,0.8088828718350923,0.7974632247582832,0.011419647076809092,0.8066666666666668,0.8066666666666668,0.0,0.9806347489356995,0.9697611927986145,0.010873556137084961,0.9968944787979126,0.12993274629116058,0.866961732506752,0.9964599260420073,-0.7035278826951981,1.6999878087372053
1780,go,parameters,arguments,constants,close_entity,0.3799178428257963,0.3799178428257963,0.0,0.8333333333333334,0.8333333333333334,0.0,0.6585659537695512,0.6328398546263546,0.025726099143196568,0.8066666666666668,0.8066666666666668,0.0,0.9893962144851685,0.9846333265304565,0.004762887954711914,0.9861400127410889,0.39662817120552063,0.5895118415355682,0.9790724995546043,0.007868528366088867,0.9712039711885154
1782,go,errors,exceptions,warnings,diagnostic,0.6687403049764218,0.6687403049764218,0.0,0.8000000000000002,0.8000000000000002,0.0,0.7626610617171222,0.7320827269979623,0.03057833471915994,0.7937500000000002,0.7937500000000002,0.0,0.9785597920417786,0.9764657020568848,0.002094089984893799,0.9514272212982178,0.4840224087238312,0.4674048125743866,0.9397940151393414,0.40726014971733093,0.5325338654220104
1796,go,error,exception,warning,diagnostic,0.4889230224349009,0.4889230224349009,0.0,0.8571428571428571,0.8571428571428571,0.0,0.7822191692111589,0.7660753411289121,0.01614382808224679,0.8412698412698414,0.8412698412698414,0.0,0.9811474680900574,0.9755764007568359,0.0055710673332214355,0.9911656975746155,0.9628241062164307,0.028341591358184814,0.988033952191472,0.9624070250720251,0.02562692711944692
1874,go,errors,exceptions,warnings,diagnostic,0.9581282631934458,0.9581282631934458,0.0,0.9782608695652174,0.9782608695652174,0.0,0.972961650692773,0.9706469073743321,0.0023147433184408372,0.9742879465871156,0.9742879465871156,0.0,0.9985409379005432,0.9990818500518799,-0.0005409121513366699,0.9480648636817932,0.8906024694442749,0.05746239423751831,0.9425342860631645,0.8837090898305178,0.058825196232646704
1890,go,error,exception,warning,diagnostic,0.82651681837938,0.82651681837938,0.0,0.9166666666666666,0.9166666666666666,0.0,0.8655921732045152,0.8596526870977909,0.005939486106724345,0.9139118457300276,0.9139118457300276,0.0,0.9829216599464417,0.9907903075218201,-0.007868647575378418,0.9801596403121948,0.8414918184280396,0.13866782188415527,0.9768589362502098,0.8393591814674437,0.1374997547827661
1890,go,log,trace,output,infrastructure,0.9036020036098446,0.9036020036098446,0.0,0.9166666666666666,0.9166666666666666,0.0,0.9344185699562104,0.9308282416881526,0.0035903282680578297,0.9163223140495868,0.9163223140495868,0.0,0.9811820983886719,0.9893062710762024,-0.008124172687530518,0.016509050503373146,0.502975583076477,-0.4864665325731039,-0.9521041568368673,0.13206851482391357,-1.084172671660781
1935,go,log,trace,output,infrastructure,0.6434588841607617,0.6434588841607617,0.0,0.8571428571428571,0.8571428571428571,0.0,0.7757224201918437,0.7756449294460342,7.749074580942761e-05,0.8412698412698414,0.8412698412698414,0.0,0.980273962020874,0.9803601503372192,-8.618831634521484e-05,0.1591111123561859,0.018718047067523003,0.1403930652886629,-0.5396972596645355,-0.9039130378514528,0.3642157781869173
1954,go,functions,methods,variables,close_entity,0.940028651976138,0.940028651976138,0.0,0.9772727272727273,0.9772727272727273,0.0,0.9622479788136805,0.9601286362833826,0.0021193425302978852,0.9761338205716552,0.9761338205716552,0.0,0.9988934993743896,0.9961121678352356,0.0027813315391540527,0.9393028020858765,0.33299997448921204,0.6063028275966644,0.9353762343525887,0.3293223585933447,0.606053875759244
1991,go,errors,exceptions,warnings,diagnostic,0.9452861848260069,0.9452861848260069,0.0,0.975609756097561,0.975609756097561,0.0,0.9684115803045352,0.9656993287854385,0.002712251519096709,0.9755487804878049,0.9755487804878049,0.0,0.9977959394454956,0.9982168674468994,-0.0004209280014038086,0.9797520041465759,0.914649486541748,0.06510251760482788,0.979063208331354,0.9137619928806089,0.06530121545074508
2006,go,function,method,variable,close_entity,0.6580370064762461,0.6580370064762461,0.0,0.8888888888888888,0.8888888888888888,0.0,0.8758724315166733,0.8694342010373193,0.00643823047935399,0.864795918367347,0.864795918367347,0.0,0.9961863160133362,0.9895564317703247,0.006629884243011475,0.9600578546524048,0.7358850836753845,0.22417277097702026,0.9386676382273436,0.6552940309047699,0.28337360732257366
2027,go,warning,alert,error,diagnostic,0.7506238537503396,0.7506238537503396,0.0,0.8888888888888888,0.8888888888888888,0.0,0.7494279427148772,0.7494279427148772,0.0,0.8819444444444444,0.8819444444444444,0.0,0.9817548394203186,0.9785648584365845,0.003189980983734131,0.17138072848320007,0.008543210104107857,0.16283751837909222,-0.6329328119754791,-0.9613002967089415,0.32836748473346233
2027,go,logs,traces,outputs,infrastructure,0.8633400213704508,0.8633400213704508,0.0,0.8888888888888888,0.8888888888888888,0.0,0.8847334256180452,0.8841664873683623,0.0005669382496829023,0.8880208333333333,0.8880208333333333,0.0,0.9832656383514404,0.9837237596511841,-0.00045812129974365234,0.08828528225421906,0.10518968105316162,-0.016904398798942566,-0.16303105652332306,-0.40772002935409546,0.2446889728307724
2051,go,function,method,variable,close_entity,0.8137489370974959,0.8137489370974959,0.0,0.9047619047619048,0.9047619047619048,0.0,0.8414113462743257,0.8322059638876595,0.009205382386666128,0.9042342698852395,0.9042342698852395,0.0,0.9905129671096802,0.98528653383255,0.005226433277130127,0.8887619376182556,0.10539528727531433,0.7833666503429413,0.8594873268157244,-0.26219654083251953,1.121683867648244
2229,go,test,check,config,infrastructure,0.8394327083733333,0.8394327083733333,0.0,0.9333333333333333,0.9333333333333333,0.0,0.9027080422171478,0.8976823698802547,0.0050256723368931056,0.9268808114961962,0.9268808114961962,0.0,0.9828389286994934,0.9809121489524841,0.0019267797470092773,0.9648842215538025,0.0023830465506762266,0.9625011750031263,0.9632683723466471,-0.05364331533201039,1.0169116876786575
2254,go,test,check,config,infrastructure,0.9095666970593141,0.9095666970593141,0.0,0.9473684210526315,0.9473684210526315,0.0,0.9283325295138706,0.9245469150027187,0.0037856145111518913,0.9054545454545455,0.9054545454545455,0.0,0.9959788918495178,0.9907670617103577,0.005211830139160156,0.9677736759185791,0.07821725308895111,0.889556422829628,0.9628102192655206,-0.5870054513216019,1.5498156705871224
2265,go,error,exception,warning,diagnostic,0.8985396083419644,0.8985396083419644,0.0,0.9583333333333334,0.9583333333333334,0.0,0.9394508531605544,0.9341543794532885,0.005296473707265936,0.9580182734719597,0.9580182734719597,0.0,0.9894790053367615,0.9947026968002319,-0.005223691463470459,0.9852477312088013,0.8849567174911499,0.10029101371765137,0.984541928046383,0.8813943446148187,0.10314758343156427
2300,go,function,method,variable,close_entity,0.8633400213704508,0.8633400213704508,0.0,0.9,0.9,0.0,0.8382465399753053,0.827399731001182,0.010846808974123268,0.8880208333333333,0.8880208333333333,0.0,0.993587851524353,0.9879179000854492,0.005669951438903809,0.6900970339775085,0.33643674850463867,0.3536602854728699,0.6377084366977215,0.2389492467045784,0.3987591899931431
2318,go,function,method,variable,close_entity,0.941435681721808,0.941435681721808,0.0,0.9736842105263158,0.9736842105263158,0.0,0.9468340752151557,0.9438901239125853,0.0029439513025704134,0.9728895562228896,0.9723056389723057,0.0005839172505839318,0.9979958534240723,0.9952468872070312,0.0027489662170410156,0.8101392388343811,0.8756148219108582,-0.06547558307647705,0.7385556697845459,0.8547588270157576,-0.11620315723121166
2331,go,function,method,variable,close_entity,0.8987547482669217,0.8987547482669217,0.0,0.9534883720930233,0.9534883720930233,0.0,0.9176867595617915,0.9132257360374326,0.0044610235243588425,0.9521800595238095,0.9521800595238095,0.0,0.9983671307563782,0.9958282709121704,0.0025388598442077637,0.7759115099906921,0.4072386622428894,0.36867284774780273,0.7685468792915344,0.3110809847712517,0.45746589452028275
2367,go,methods,functions,attributes,close_entity,0.4111336169005196,0.4111336169005196,0.0,0.8333333333333334,0.8333333333333334,0.0,0.6980636436603761,0.6932890303311248,0.0047746133292513315,0.8066666666666668,0.8066666666666668,0.0,0.9645074605941772,0.9630565643310547,0.0014508962631225586,0.9707803130149841,0.48581215739250183,0.4849681556224823,0.9629543572664261,0.2639157772064209,0.6990385800600052
2380,go,methods,functions,attributes,close_entity,0.8656030552541704,0.8656030552541704,0.0,0.9473684210526315,0.9473684210526315,0.0,0.9418991280264755,0.9406272269436297,0.0012719010828458055,0.9467186484730344,0.9467186484730344,0.0,0.9977142214775085,0.9938780665397644,0.0038361549377441406,0.9578201174736023,0.8414539694786072,0.11636614799499512,0.9463217258453369,0.7615973204374313,0.18472440540790558
2382,go,function,method,variable,close_entity,0.9516433313522532,0.9516433313522532,0.0,0.9772727272727273,0.9772727272727273,0.0,0.9542980805166538,0.9517504981442256,0.0025475823724281366,0.9766914517745082,0.9766914517745082,0.0,0.9986000061035156,0.9945720434188843,0.004027962684631348,0.46043115854263306,0.1373308300971985,0.32310032844543457,0.454797085840255,0.13423829013481736,0.32055879570543766
2382,go,log,trace,output,infrastructure,0.9027045686134241,0.9027045686134241,0.0,0.9545454545454546,0.9545454545454546,0.0,0.9450634519997226,0.9448386843560794,0.0002247676436432089,0.9533016061867936,0.9533016061867936,0.0,0.9960898160934448,0.9956804513931274,0.0004093647003173828,0.14114469289779663,0.1617584377527237,-0.020613744854927063,0.07590299844741821,0.1446683369576931,-0.06876533851027489
2383,go,error,exception,warning,diagnostic,0.6434588841607617,0.6434588841607617,0.0,0.8333333333333334,0.8333333333333334,0.0,0.7228039671267649,0.6951346832900499,0.027669283836714964,0.8066666666666668,0.8066666666666668,0.0,0.9810253381729126,0.9860528111457825,-0.005027472972869873,0.18628139793872833,0.11797250062227249,0.06830889731645584,0.17362770810723305,0.11568325641565025,0.0579444516915828
2384,go,error,exception,warning,diagnostic,0.9353695731020621,0.9353695731020621,0.0,0.972972972972973,0.972972972972973,0.0,0.9624203348808921,0.9591811540408792,0.0032391808400128452,0.9728895562228896,0.9728895562228896,0.0,0.9954259395599365,0.9969090223312378,-0.0014830827713012695,0.685550332069397,0.10522328317165375,0.5803270488977432,0.6821093484759331,0.10455660405568779,0.5775527444202453
2384,go,errors,exceptions,warnings,diagnostic,0.9353695731020621,0.9353695731020621,0.0,0.972972972972973,0.972972972972973,0.0,0.9624203348808921,0.9591811540408792,0.0032391808400128452,0.9728895562228896,0.9728895562228896,0.0,0.9972422122955322,0.997238039970398,4.172325134277344e-06,0.8890292644500732,0.03323528915643692,0.8557939752936363,0.8883763437042944,0.031502895639277995,0.8568734480650164
2387,go,log,trace,output,infrastructure,0.8895260356363631,0.8895260356363631,0.0,0.9565217391304348,0.9565217391304348,0.0,0.9412228912323577,0.9409697670128626,0.00025312421949508224,0.9561624146604384,0.9561624146604384,0.0,0.9920018315315247,0.9942008256912231,-0.0021989941596984863,0.031231695786118507,0.09812105447053909,-0.06688935868442059,-0.9071969445794821,-0.7699178978800774,-0.13727904669940472
2406,go,log,trace,output,infrastructure,0.8856971740795008,0.8856971740795008,0.0,0.9523809523809523,0.9523809523809523,0.0,0.933254371166067,0.9320787732167443,0.0011755979493227597,0.9497662742382272,0.9497662742382272,0.0,0.993640661239624,0.9944777488708496,-0.0008370876312255859,0.741256833076477,0.9592328071594238,-0.21797597408294678,0.564058318734169,0.9425067603588104,-0.3784484416246414
2408,go,log,trace,output,infrastructure,0.9163140145331569,0.9163140145331569,0.0,0.9615384615384616,0.9615384615384616,0.0,0.948418651756394,0.9467707136361934,0.0016479381202005872,0.9612923076923077,0.9612923076923077,0.0,0.9958567023277283,0.9952340126037598,0.0006226897239685059,0.4532410502433777,0.39270612597465515,0.060534924268722534,0.006765395402908325,-0.05088505148887634,0.05765044689178467
2409,go,bug,issue,feature,diagnostic,0.9427781070492712,0.9427781070492712,0.0,0.9767441860465116,0.9767441860465116,0.0,0.9698730204645457,0.9678450959954341,0.002027924469111597,0.9766914517745082,0.9766914517745082,0.0,0.9964677095413208,0.9937322735786438,0.002735435962677002,0.7760443091392517,0.4484662115573883,0.3275780975818634,0.7754062073072419,0.446887519559823,0.3285186877474189
2442,go,test,check,config,infrastructure,0.9253742688467129,0.9253742688467129,0.0,0.9545454545454546,0.9545454545454546,0.0,0.9445409722969166,0.9408460616673211,0.0036949106295954826,0.9510030307403665,0.9511553695418611,-0.00015233880149456702,0.9932819604873657,0.9917819499969482,0.0015000104904174805,0.9475282430648804,0.06788411736488342,0.879644125699997,0.9464944631326944,-0.8225899636745453,1.7690844268072397
2444,go,error,exception,warning,diagnostic,0.8931539818068699,0.8931539818068699,0.0,0.8888888888888888,0.8888888888888888,0.0,0.9094276879613372,0.8969113039010133,0.01251638406032396,0.8737244897959183,0.8737244897959183,0.0,0.9805717468261719,0.9820196628570557,-0.001447916030883789,0.9809175729751587,0.7918086647987366,0.18910890817642212,0.9790621737483889,0.785492901224643,0.1935692725237459
